0.0916379378082727,0.0842897715294477,0.0676244413355287,0.138115346859044,0.0123980940087825,0.0119339966265512,0.23371710077487,1.06473085131587,0.08,3.09,2.46
0.102603798413006,0.00492535199848673,0.00246845595496361,0.417907419979432,0.031947997477961,0.0315252968628923,0.569837215278516,0.277595864487016,1.86,3.65,1.91
0.00835276235695889,0.0106975006203706,0.533610596389285,0.713748750883193,0.00798719030604516,0.00758640928727736,0.00279046220244494,0.169004082745533,3.3,0.16,2.29
0.00431540449035166,0.0416591244141669,0.00451633004127737,0.222976635486945,0.00747628706303231,0.00727023287117867,0.360618453530563,1.09281745192323,0.21,3.33,2.4
0.0295803144873481,0.0960453958922798,0.199635386356926,0.318900808447948,0.00226270614678256,0.0021402290266382,0.185135381896316,0.16261184479677,1.95,1.88,2.12
0.0056602672947635,0.0672211637055014,0.0346809480047926,0.427174285391907,0.281025657066843,0.285073337894581,0.301902433724476,0.361697036798776,3.41,3.51,1.6
0.0562739206110802,0.0532317575064646,0.000215705761161952,0.0864026039832455,0.0753636175134107,0.0760900510548617,1.28106905277975,2.74326652768066,0.26,4.09,2.51
0.277433708698405,0.165863476916177,0.408553283981219,0.378422415773631,0.139552315821098,0.140617116395991,0.00063822825057946,0.26708767427947,2,0.6,1.9
0.0613388001365786,0.0574373644467744,0.17532405197671,0.0318612276017011,0.127651096869741,0.128017737298942,0.228169712813606,0.186442770553874,3.61,5,1.56
0.217740675723892,0.158208885794016,0.168189940713312,0.250655416814546,0.0749501443640518,0.0744194580846257,0.156341669231852,0.512597719224405,0.3,1.51,2.12
0.256427348946927,0.2207527050544,0.0365233659448367,0.122171323630814,0.00316256813378852,0.00321373964683919,0.27999699432511,0.236671382542799,2.08,1.13,2.29
0.00371352101595987,0.060257738238009,0.173513916143406,0.32658640658092,0.0636353514088119,0.0635900918361131,0.225281841415588,0.152700288733498,3.69,1.3,2.79
0.0340143854177192,0.308522775889261,0.14404290217019,0.00986397145123058,0.000230497934269675,0.00027184051371618,0.112266153513593,0.415289682514535,0.3,2.41,1.69
0.152556146690453,0.0768648477257509,0.157442106691788,0.390606028122792,0.0306488785706572,0.0302046122047352,0.103578922103147,0.156159540668667,2.09,0.81,2.41
0.022567218335868,0.0132345599062815,0.158874808319275,0.212112597707198,0.0883973066778665,0.087767529097875,0.142017361355093,0.0576273952131875,4,0.95,2.59
0.0233466128122045,0.0997740401323406,0.00943434540388994,0.0612226763153023,0.0522470613177614,0.0528822479330742,0.869779526674982,0.653244868220394,0.36,2.7,2.2
0.0571277586373066,0.304607402450705,0.447063329966486,0.149025431543442,0.0129273255701136,0.0126099609169837,0.131967501829665,0.195292447324617,2.11,0.11,2.69
0.000861779399373422,0.0423570374611708,0.0340594727205832,0.321735945962187,0.303972688797398,0.304950001674549,0.00380531271755155,0.158771341281575,4.02,2.14,1.87
0.530715364239549,0.457268555001771,0.0609380032206524,0.165552472381429,0.0559874873804174,0.0569293214513762,0.0497361260443672,0.253218995742465,0.42,0.78,1.62
0.108244724019685,0.22458866554492,0.34056381761966,0.121235587839441,0.0155621870892651,0.0158808676935108,0.0470019421752521,0.117046992003583,2.16,1.45,2.85
0.0258213541648795,0.0771298526127333,2.2894580751708,0.325317177865127,0.014778769011102,0.0147527126216376,0.123326001779851,0.146216880736889,4.09,0.64,1.5
0.00929294427448558,0.0743106008187725,0.0553363769634953,0.0221591285426087,0.0458602610563244,0.0466472485286179,0.118934691508362,0.466933157675807,0.48,3.33,2.56
0.00282155066052292,0.00468071127441921,0.316873905553335,0.23670391871052,0.0900618792863777,0.0898585840665904,0.0551486113631134,0.0496040015217919,2.16,2.3,2.29
0.0451106422486909,0.0672187969835569,0.258875785479522,0.411902901872586,0.145192202784783,0.145060186232295,0.154087328401095,0.0430467699764998,4.09,0.89,2.47
0.0919504838897882,0.110657386570514,0.00830877943472239,0.0825937149773746,0.153661834928715,0.153485909483026,1.69213334064972,4.12785564555444,0.53,4.91,2.53
0.130827468564912,0.121270844089897,0.189163737401758,0.0235338930612952,0.0503776349442467,0.0509528724326478,0.0533474991108622,0.23338351332273,2.27,1.84,2.99
0.000750762159190738,0.00374141088352559,0.000454021043587855,0.251910494336519,0.380874832431821,0.386049919065943,0.258915554238211,0.0331129663814409,4.13,4.91,1.97
0.116339683354486,0.0815474474486199,0.0317336492589187,0.0478744963107969,0.125002534282083,0.125282440239018,1.01782328626234,2.46057104400806,0.67,4.28,2.42
