0.0850240723195394,0.0429497216008397,0.183910290481191,0.0696385621451992,0.143604340156849,0.143908632315447,0.297407003094576,0.0397802229849528,0,0,3.14,0
0.0841334790228437,0.0425313897318181,0.195316397313079,0.0780991789854308,0.140083497319236,0.140329883122322,0.298740358526284,0.0378019990982587,0,0,3.14,0
0.0826305793058814,0.0385196594760704,0.204441738315108,0.0779345858979997,0.139571828256553,0.139907422104597,0.300949252603466,0.038462006837074,0,0,3.14,0
0.0843319939181042,0.0346583467306094,0.206671027118483,0.0763635386343732,0.140567865067389,0.141060585330524,0.303819789788248,0.0401202254051264,0,0,3.14,0
0.0853182059243134,0.0323758835989902,0.207149899036619,0.0775996526406804,0.139470474303481,0.139846011819362,0.304962037496398,0.0409233641292677,0,0,3.14,0
0.0830021225159459,0.0311761873357946,0.203682987895409,0.0788994114938256,0.137112163114969,0.137429119841012,0.303536146498321,0.0416179215828213,0,0,3.14,0
0.0803589716840953,0.0316600161247097,0.195850201651718,0.0784861056125238,0.135641996601599,0.135952551108116,0.301262054033176,0.0408719346340531,0,0,3.14,0
0.0802970622952008,0.033440331150878,0.191064908671972,0.076668191698659,0.136340486178186,0.136716543285198,0.293967585447273,0.0389350468649029,0,0,3.14,0
0.0830849650686299,0.0351421973185685,0.187275874600941,0.0749828390257,0.136623452730594,0.13697933791505,0.294750165599467,0.0398627925646443,0,0,3.14,0
0.0775055660719183,0.0356583937748729,0.180510816978547,0.0745676805646425,0.13297114189361,0.133226299105174,0.298835159010744,0.0427961759615532,0,0,3.14,0
0.0654876564682799,0.0350410735227677,0.177631295740375,0.0748641688274788,0.129890887353403,0.130088998943904,0.298897146428932,0.0430366752093234,0,0,3.14,0
0.0615957752672942,0.0333143071132843,0.173709069100897,0.0757675121062206,0.133219460478,0.133556029259135,0.296857854982467,0.0404260763828559,0,0,3.14,0
0.0673923690701983,0.0302939442535058,0.175074788520152,0.0752125383402348,0.140005525818398,0.140480545512478,0.294726285078717,0.0356644294215703,0,0,3.14,0
0.0768242196298582,0.028861700495546,0.179672855383411,0.0758675861385944,0.144095079008955,0.144571866621888,0.290436446643265,0.0333312434458993,0,0,3.14,0
0.0850259838725463,0.0291781250896043,0.181632307587455,0.077556570300742,0.145622321677706,0.145968331525925,0.28973579084282,0.033796085901727,0,0,3.14,0
0.0897793666471173,0.0291511207243675,0.172831706277629,0.0773538782244373,0.146029910518794,0.146387615013507,0.293965308107432,0.0333323684325853,0,0,3.14,0
0.0901701632890714,0.0298639186763713,0.162427934996724,0.0797498186769751,0.143240746490245,0.143615383951574,0.293806369989606,0.0334270552542373,0,0,3.14,0
0.0917378290389057,0.0317229560506931,0.160359350964255,0.082156049542251,0.141076667258112,0.141447683319831,0.290987169867054,0.0340450991006835,0,0,3.14,0
0.096275431654453,0.0345942134382525,0.165024346853626,0.0783981107842078,0.140260704426907,0.140788726726924,0.288939154665272,0.0342464983637053,0,0,3.14,0
0.0998687021915628,0.0347327986640981,0.166686253069167,0.074195267541305,0.13819586343168,0.138796496311132,0.290439752726049,0.0343922440216324,0,0,3.14,0
0.10503978638391,0.0345559173604557,0.17011476107743,0.0702669858098946,0.137119154199997,0.137592059566484,0.295905788416865,0.0341381085014026,0,0,3.14,0
0.108559397277717,0.0347720340482149,0.173049797671662,0.0687737117974404,0.136309501645271,0.13666417626217,0.299945778463106,0.0337021617748225,0,0,3.14,0
0.10909603946991,0.0353509854882655,0.172740626966631,0.0688837618412586,0.137289591999242,0.137561312194528,0.299478976820687,0.0319996735240151,0,0,3.14,0
0.108099393101164,0.0360861996879773,0.17291876175926,0.0704374830350359,0.139570131471954,0.139843475326547,0.298176697252676,0.030801996640389,0,0,3.14,0
0.107546752653634,0.0362445184217507,0.171664291454251,0.0718643810610093,0.140465461447667,0.140828763267475,0.298605071745244,0.0304550877734953,0,0,3.14,0
0.105502176884211,0.0357502052855592,0.167958727577469,0.0724276652214875,0.139546452688362,0.139950460785322,0.296049354113203,0.0307141241267376,0,0,3.14,0
0.104001035723164,0.0355752939799884,0.16799408302005,0.0740266178470581,0.140204972638034,0.140427992029965,0.293553418118145,0.0301013476143661,0,0,3.14,0
0.102593511578664,0.0364941298162629,0.169195707822066,0.0750406895453025,0.140198058487204,0.140563281686635,0.292637743793025,0.029373464224727,0,0,3.14,0
0.101803640478383,0.0366171808749975,0.170604138797595,0.0743113342116734,0.13897616155531,0.139486416296364,0.291194050328439,0.0295292238038321,0,0,3.14,0
0.101656080131134,0.0367193837986126,0.169424747003629,0.0736379738433639,0.139446253304388,0.139914372894428,0.291290309915453,0.0296852381888449,0,0,3.14,0
0.100979711209677,0.0368784844894715,0.169637680838745,0.0738989335765215,0.140717614266184,0.141078832764402,0.290072543491271,0.0302030747908562,0,0,3.14,0
